amount,transaction_velocity,device_risk,location_mismatch,is_fraud
4532,5,0.31825499727942086,1,0
1376,12,0.24006965310717865,1,0
5911,6,0.5569251023902065,0,0
402,9,0.1082266467655486,1,0
738,1,0.9333103803483387,0,1
155,15,0.3335123536628668,0,0
8817,6,0.21897012710580133,0,1
8250,19,0.49654981360183126,0,1
2225,18,0.27699781845471605,1,1
464,6,0.5349040863826443,1,0
6909,13,0.34850914978208547,1,0
4721,1,0.1320668107690408,0,0
5226,13,0.265895242027262,1,0
5222,7,0.4384398449615252,0,0
1746,15,0.030293226479625623,0,0
1018,12,0.770642527014762,0,0
2897,1,0.6218245645904158,1,0
6606,15,0.6013596072783542,0,0
5970,4,0.546049931882766,0,0
1631,13,0.5903131723250685,1,0
8272,5,0.9346519527072206,1,1
3445,2,0.00856921081074069,1,0
7773,1,0.04779970965774927,0,1
7049,16,0.19149340993080233,0,1
6982,6,0.1673013799931501,1,0
2006,16,0.18119445946918267,0,1
3186,14,0.6719438858486502,0,0
8252,3,0.4594833010501653,1,1
5850,15,0.9917788783346931,1,1
9005,3,0.22688591480294484,1,1
1162,2,0.31083010102749464,1,0
2076,1,0.984240716801649,1,1
1396,9,0.831758140802247,1,1
6329,9,0.46979922067853275,1,0
7741,7,0.5545968855459897,1,1
225,3,0.8431779206528405,0,1
4732,18,0.48098024604632805,0,1
6388,11,0.20602372358208432,0,0
3696,7,0.8284445385543855,0,1
6268,9,0.5377724912756434,0,0
9895,1,0.1530425971638213,0,1
7661,14,0.5055858311843976,0,1
8358,6,0.4132033805968588,0,1
332,7,0.876842531881758,0,1
9461,10,0.1260554313607034,0,1
6471,7,0.8752098044480255,0,1
4306,2,0.5122110168102847,1,0
9785,4,0.40436442998114763,0,1
8043,17,0.16196718440294033,1,1
6991,1,0.7008179626386793,0,0
6838,10,0.9268067091100405,1,1
2572,19,0.3753773538993198,0,1
2839,15,0.24158500067083344,1,0
5501,10,0.554866916999157,0,0
1861,19,0.7961859484338702,1,1
976,12,0.0037676945505330517,0,0
3912,16,0.6313774363954292,1,1
9604,9,0.5965160006986309,0,1
1560,15,0.31815218580416005,1,0
1833,17,0.45142300360497034,1,1
1705,14,0.24696322416182093,1,0
5722,18,0.7898857379518428,1,1
6867,2,0.6345349333661077,1,0
7086,4,0.5327116220389853,1,1
3617,18,0.3925261984178272,1,1
3835,7,0.29138438602073213,1,0
9452,13,0.8227364860434314,0,1
8534,15,0.451407670433569,0,1
2690,1,0.5014474198416727,0,0
1163,11,0.5208287305407416,1,0
4424,10,0.44836693543157646,1,0
9211,5,0.25608842623842376,0,1
5442,16,0.12034044024305202,0,1
105,11,0.0985372671677407,1,0
7589,6,0.7574625233406886,1,1
8759,9,0.22352782230151136,0,1
8295,13,0.05567281495397558,1,1
6066,8,0.797517406695886,0,0
8937,14,0.154061652860648,1,1
217,1,0.625146091733354,0,0
2651,17,0.3386432714478632,0,1
5660,5,0.12648025669130947,1,0
4389,2,0.4144809792543599,0,0
946,9,0.01480886113262514,1,0
6416,4,0.8410449825125603,1,1
6569,17,0.5134979613418572,1,1
9433,17,0.13916001090796182,1,1
9015,18,0.2369803183889847,1,1
324,16,0.44797519213852666,0,1
4308,8,0.18886938281554866,1,0
6383,11,0.26859916150108587,1,0
2148,18,0.5343855642352632,0,1
6333,10,0.8326090130383855,1,1
9865,13,0.4018396856899208,0,1
1928,17,0.7169752735535483,1,1
2017,18,0.8766842134606484,0,1
4334,10,0.21630094029616198,1,0
7088,16,0.8071919704021601,1,1
2126,5,0.7574021983310274,1,0
3844,13,0.356937297948135,1,0
9193,18,0.9895199595008671,1,1
109,17,0.262572371435957,0,1
360,9,0.25480326603169556,0,0
6138,14,0.7722591646531978,1,0
9965,17,0.4346573180510842,0,1
2319,4,0.33079499478104324,1,0
7141,18,0.17866280533910295,1,1
2160,15,0.7653324309345441,1,0
5387,11,0.786321806136077,0,0
1719,12,0.5665640032301404,1,0
8612,9,0.9573136131913729,0,1
1442,13,0.31816327042265424,1,0
2932,15,0.2196190454793372,1,0
2924,15,0.6774667689344619,0,0
2094,5,0.7584086407997047,1,0
3590,19,0.22490597055182238,0,1
9410,14,0.07661076426111324,1,1
8084,17,0.810516486586372,1,1
1704,18,0.9765019736460124,1,1
335,3,0.6446722860722843,0,0
2008,2,0.27786690014389415,1,0
8667,1,0.996672608552792,0,1
3630,10,0.8932666362670775,1,1
5356,19,0.5133806462802939,1,1
2735,17,0.8253212848418338,0,1
8262,12,0.8158205232629668,1,1
9862,1,0.9347989696734995,1,1
2660,12,0.8409238437734601,0,1
5515,17,0.6436792359571645,0,1
3491,3,0.6093037189565074,0,0
6051,11,0.4673572883316117,1,0
5568,17,0.6264856399707573,0,1
8107,3,0.7952165865303827,0,1
9164,8,0.9690376263025533,1,1
9544,4,0.4672873581821201,0,1
6513,7,0.5736532029887571,0,0
7041,14,0.44480549505878175,1,1
9606,14,0.668488620983404,0,1
4920,4,0.6299205040612595,1,0
2998,16,0.0178337901936233,0,1
7646,1,0.5411615591006584,0,1
177,17,0.08848689569901402,1,1
7677,10,0.026383618005538345,0,1
4327,16,0.7911971620846983,1,1
700,16,0.2586498621593005,0,1
1165,8,0.34065507728729927,0,0
2236,7,0.06408458760406621,1,0
9610,6,0.17950026049435064,1,1
7043,16,0.7656048182577924,0,1
7904,16,0.4935308302326209,0,1
6665,7,0.8806684625501484,0,1
6084,9,0.3972421314668352,1,0
5242,14,0.2687007357542682,1,0
4770,11,0.34759981445865096,0,0
2290,14,0.7127717935169045,0,0
9284,7,0.555005672334486,0,1
2812,1,0.9041912075524279,1,1
2292,13,0.6021687693888833,0,0
1348,3,0.49301820848150313,1,0
4133,4,0.7857527238867329,1,0
2097,11,0.9475338507334452,0,1
3787,2,0.35584591124497056,1,0
4118,14,0.24987621016547767,1,0
2070,12,0.6162173962941392,0,0
8489,17,0.498872821153881,0,1
5865,12,0.9891855748647834,0,1
1302,12,0.4623617841477333,0,0
8235,1,0.07433155136034586,0,1
5667,13,0.9773690607776359,0,1
7767,14,0.8435869455935401,0,1
5842,2,0.17825014395796335,1,0
5888,12,0.9046052531128693,0,1
5508,16,0.3406668208217446,0,1
8769,4,0.3771119845344445,0,1
9546,8,0.9063914823621593,0,1
1022,2,0.5301155650353153,0,0
519,10,0.13776292939851964,0,0
2304,9,0.369056159341804,1,0
1220,15,0.7220974462678807,0,0
1050,13,0.17418418806801672,1,0
2436,17,0.5902311974063588,0,1
5473,16,0.6952741329444169,1,1
2343,2,0.34385357554257934,1,0
2745,14,0.6938806887083223,1,0
4712,3,0.8842073518293186,0,1
1965,12,0.4721167442332409,0,0
6128,8,0.3829093281797856,0,0
7426,2,0.2511584013582857,0,1
6471,4,0.6042054798633042,0,0
6459,14,0.879852048038716,0,1
7963,16,0.32466126718519406,1,1
3328,19,0.3962355245373035,1,1
3819,2,0.4066255175499839,1,0
2471,12,0.5608123417775172,0,0
2991,14,0.22840896156743862,0,0
3856,6,0.8222111553077043,1,1
4325,13,0.2956022775042213,0,0
194,4,0.7053626908966819,0,0
2774,18,0.513215741779552,0,1
6998,12,0.5858976033527569,1,0
893,19,0.17960873882730288,1,1
2216,8,0.7350231981781705,0,0
5879,7,0.1886205190426311,1,0
6266,16,0.11347363762743912,1,1
914,19,0.546679499888787,0,1
445,6,0.7092971369176653,0,0
8654,11,0.05003583643475673,1,1
2543,5,0.06939531494054207,1,0
7883,16,0.802679162705919,0,1
1084,7,0.809032699507332,0,1
7890,5,0.2453047170590812,0,1
9931,11,0.6152282028002035,1,1
927,15,0.4431800751446595,1,0
3631,3,0.632696041403513,0,0
7247,5,0.8628792840992251,0,1
4551,5,0.0798564245822565,0,0
3976,9,0.7779844259884543,0,0
6059,15,0.4930291045210393,1,0
226,3,0.5641269437619965,0,0
3277,6,0.6539313600171203,0,0
8895,17,0.9226231491291074,1,1
6124,8,0.05671995355173787,0,0
5209,11,0.029476352124447658,1,0
4246,6,0.17826178148877347,1,0
7296,8,0.9864477260267365,1,1
3468,10,0.7150763673777757,0,0
3897,3,0.6146411190545019,1,0
1892,14,0.0470390534147479,0,0
5832,14,0.8791102238929648,1,1
3576,10,0.8127568532971595,1,1
3517,12,0.6648000438670849,1,0
1745,6,0.3391308154847027,0,0
9497,12,0.07050495556825731,0,1
3130,14,0.5800384879009225,1,0
2972,2,0.7196945714608375,0,0
3172,9,0.09424035047724744,1,0
1954,10,0.6337676597984959,1,0
4121,17,0.28636606788715857,1,1
4762,17,0.7642442212198117,1,1
6614,3,0.539615850601837,0,0
5131,19,0.1290367878104367,1,1
2808,1,0.526519447733236,0,0
7212,12,0.39573686336671865,1,1
9624,7,0.1803559682816519,1,1
8493,4,0.8415157240621232,1,1
3607,10,0.0110284484991362,1,0
6556,13,0.31212827687810596,1,0
4312,2,0.012595038169426753,0,0
8070,10,0.09600694650615271,0,1
8866,4,0.29709621917308104,1,1
636,18,0.05427118538937359,0,1
1725,5,0.5966305323571411,0,0
8073,19,0.08686290798618279,1,1
8677,2,0.7017136340660952,1,1
8170,12,0.05264211262716112,1,1
8766,17,0.0593088948010968,1,1
8709,10,0.30532589903326635,0,1
6590,2,0.8965715249692775,0,1
3700,6,0.6413932487233165,0,0
6883,8,0.7701312919289194,0,0
9246,19,0.14155210947710606,1,1
5071,11,0.8341254332472459,1,1
1305,12,0.00814624819423515,1,0
2090,9,0.21305735073300613,1,0
5399,2,0.6160923211499935,0,0
3672,8,0.37524640859405034,0,0
6075,11,0.9841933917185635,1,1
6420,4,0.030339246818318233,0,0
4480,10,0.9985981679365432,0,1
4857,16,0.6236278328613161,1,1
2813,8,0.5587069945960965,0,0
5688,4,0.059512442563974366,1,0
1066,10,0.2733288766658907,0,0
5044,12,0.9246626882915957,0,1
3532,14,0.35424600318924426,1,0
788,16,0.661653200467251,1,1
4343,18,0.9994963504187216,1,1
3801,12,0.26306971383354116,0,0
8633,18,0.5760808790144938,1,1
5282,7,0.6964377927022132,0,0
6804,7,0.16462724656541516,1,0
4522,9,0.1486725636961821,0,0
1859,1,0.4563079116581733,1,0
9281,6,0.3858125217592894,1,1
2582,6,0.7142154368573138,0,0
8158,12,0.06950877144858625,0,1
1051,12,0.9721666237406904,1,1
9014,10,0.014276981685832357,0,1
2179,6,0.6013168243361512,1,0
2817,17,0.5626325958673883,0,1
4624,19,0.13471573086972577,0,1
9792,18,0.1509159827135298,1,1
8577,6,0.7926774877946268,1,1
7411,19,0.8875624584126831,0,1
7286,10,0.28301696588376957,0,1
2165,8,0.4379639639625684,0,0
868,6,0.35499504103835355,0,0
5590,7,0.0725470129866519,1,0
6745,1,0.6732042460158094,1,0
5183,18,0.8251929348056901,0,1
5332,12,0.3048793573912071,1,0
5897,16,0.9901757936307183,0,1
9238,10,0.07585155728235493,0,1
5026,10,0.6617907138145209,0,0
6116,14,0.44822801452608896,1,0
3435,10,0.4466019011066559,0,0
8138,10,0.45764561603354026,1,1
4973,11,0.2586817738014284,1,0
1581,2,0.7155628273322324,0,0
6405,8,0.7215765260850269,1,0
3551,7,0.282397110105827,0,0
154,8,0.8353064608584502,0,1
7743,1,0.31684494365033,1,1
3562,2,0.7250931239865422,0,0
932,18,0.12099976751206643,1,1
6054,15,0.16870164280374567,1,0
8619,1,0.31579564450825115,1,1
7321,5,0.5938737676678615,0,1
3410,2,0.6455114854786993,1,0
3400,3,0.39635617196747486,0,0
6822,19,0.07783915311051404,0,1
7318,18,0.3736346520927243,1,1
7876,18,0.6887675159591515,1,1
3775,14,0.6709954611303159,0,0
3154,8,0.16019641320544276,1,0
8070,12,0.007783970268967155,1,1
2243,10,0.7529816172961168,1,0
5307,17,0.10636816638524371,0,1
9603,11,0.0823491439642855,1,1
2638,2,0.002701216834163467,0,0
4647,4,0.43260132595692724,0,0
5719,1,0.5032639009008144,1,0
8456,15,0.6376640461485906,1,1
6712,13,0.29606384071258585,0,0
5105,8,0.71042471638678,0,0
922,4,0.16933185740694157,1,0
1043,10,0.8319900531103473,0,1
6250,19,0.5718483288904456,1,1
4525,18,0.5838898233720484,0,1
9066,5,0.20977541377910813,1,1
2298,19,0.07410874930038824,0,1
4342,16,0.46472480308067143,1,1
3795,1,0.615611951922359,1,0
3552,12,0.0950464586616856,0,0
9206,2,0.9505344745281666,1,1
1408,8,0.9804143602328068,0,1
4277,18,0.545456695392492,0,1
8805,16,0.9500691552734062,0,1
6952,5,0.17944523758085307,0,0
6135,13,0.025420685179524893,1,0
3694,19,0.03940953529038993,0,1
4941,3,0.5875124794267791,0,0
1509,8,0.06164188343682353,0,0
4666,12,0.9585456068240871,1,1
4591,2,0.14193321075939858,0,0
1655,11,0.30472280605297863,1,0
904,12,0.8225178019983485,1,1
1379,18,0.21874032310409308,0,1
7183,13,0.2429684584545706,1,1
6086,5,0.6423089557910182,0,0
5719,12,0.2760860884892623,1,0
1487,2,0.21744763400770029,1,0
2779,5,0.2541777143056575,0,0
2206,7,0.4906474993407268,1,0
8273,12,0.9660998727314821,0,1
4323,16,0.8322379415612283,1,1
4931,8,0.28461026456017713,0,0
2868,9,0.36337320849809773,0,0
3286,15,0.4645122505040774,0,0
2673,5,0.9789296470169904,0,1
2699,13,0.1723904683357157,1,0
4133,5,0.35748310349188284,0,0
8528,11,0.729426093982715,0,1
1404,10,0.9639437342689433,0,1
7468,13,0.15567521276423768,0,1
5977,9,0.22737995419434576,1,0
1401,14,0.22569467439043023,0,0
2641,18,0.02093202949207351,1,1
2151,15,0.6041156249809495,0,0
6909,10,0.6707030741458938,0,0
8733,7,0.6025258901252534,0,1
9096,8,0.07132298941281434,0,1
174,3,0.0692301257456317,0,0
7081,15,0.21038655449412402,0,1
5575,16,0.2902945156989146,1,1
8332,4,0.7865436559100474,1,1
7284,6,0.15939026574892112,0,1
5896,1,0.044092216397532136,0,0
7241,4,0.39398750771305513,0,1
1722,11,0.4163921701419203,1,0
8141,12,0.45090733818895423,0,1
441,5,0.8269035440269685,1,1
2174,16,0.09800541487094172,1,1
8092,13,0.7039420824219621,1,1
745,13,0.33794557104529077,1,0
4363,17,0.30998013643546996,1,1
8901,7,0.9325431260859799,0,1
6236,8,0.24846852441674205,1,0
8746,13,0.6425318353393663,1,1
3069,16,0.2751277573760921,0,1
3128,4,0.5071438826403851,0,0
7743,8,0.7862928925962779,1,1
2781,16,0.8817225235162606,0,1
3729,10,0.8386972402950503,0,1
4325,12,0.5821807361446398,0,0
3167,12,0.24881631533822213,1,0
6041,5,0.6612333832618658,1,0
1486,16,0.709905045779608,0,1
2966,1,0.010691990113501415,0,0
4888,9,0.4392105109318746,1,0
5590,12,0.8432620428217643,1,1
4224,5,0.4895875962430474,0,0
8440,3,0.31137544216332114,1,1
3950,5,0.8717977710246627,1,1
5515,2,0.1558806975298057,0,0
7779,14,0.20644523241620039,0,1
6919,2,0.6873723669361333,1,0
9428,13,0.352435941526575,1,1
8478,7,0.7130168357337789,1,1
9542,10,0.1577036212594919,0,1
1433,13,0.25226908960084593,0,0
4250,16,0.15664737836363352,0,1
6866,14,0.9529103135635096,0,1
2811,11,0.4054039608509241,1,0
4953,10,0.337219909910226,0,0
6312,6,0.014202156170764701,0,0
7579,4,0.1534175794108874,1,1
5508,1,0.4211358562424995,0,0
7815,7,0.06850279257189407,1,1
9042,9,0.5107393295062169,0,1
1862,8,0.4550154384644478,1,0
7201,5,0.767168140344352,1,1
7774,19,0.6598027014003166,1,1
6222,10,0.4459473053205738,0,0
581,11,0.22466070010507144,1,0
253,15,0.7268635660178063,0,0
7717,6,0.7078621034542042,0,1
1624,15,0.15329616051538741,0,0
2220,5,0.9147518314254027,0,1
2443,19,0.06440511601504317,0,1
5236,19,0.0550377088927162,0,1
5860,10,0.187350417662427,1,0
1340,12,0.9094607980487712,1,1
160,4,0.5199981240369218,0,0
9230,18,0.7879409206729001,0,1
1739,16,0.2278431880765006,0,1
6285,8,0.49022197465374084,0,0
8070,4,0.35828946362388225,0,1
1352,12,0.8278286070661927,1,1
4303,2,0.022604439359226625,1,0
8463,4,0.24384272996610534,0,1
9750,5,0.15257422430237877,0,1
3649,3,0.8591890387215694,1,1
4297,9,0.4675438496937657,0,0
7109,18,0.4042200438932162,0,1
6767,11,0.44948276210107985,0,0
2422,3,0.9719245507023352,1,1
9928,2,0.8502673943359241,1,1
4190,9,0.7063687718503076,0,0
7060,14,0.2904789592232546,1,1
3104,4,0.16517299951844777,1,0
5236,9,0.9214336290244534,0,1
429,13,0.42307552279648286,1,0
3740,18,0.27875579946862916,1,1
8082,15,0.47092082641763544,1,1
4207,10,0.9178474228203521,1,1
1441,16,0.3870673133912932,1,1
8507,12,0.5626409972480995,1,1
438,5,0.8029663011085668,0,1
5995,2,0.4271325310483912,0,0
2808,10,0.2335418019263683,0,0
1850,1,0.9945257483830334,1,1
5704,7,0.9565708574521596,0,1
2521,17,0.843479169125514,1,1
7219,16,0.6883738793859225,1,1
9001,3,0.29486562806969696,0,1
5419,14,0.913412938164032,1,1
6709,10,0.27555667012122875,0,0
5487,7,0.8008094946768325,1,1
4093,17,0.9182581679413063,0,1
8780,6,0.6030038404299115,0,1
8144,4,0.8030562178911789,0,1
8338,17,0.7916950992017466,0,1
4973,9,0.19315775112097988,1,0
4906,4,0.6679244735960846,0,0
8692,7,0.09346793690444355,1,1
6013,2,0.5078501431374813,0,0
7224,17,0.1622355481405775,0,1
3257,8,0.4163494987964317,0,0
490,15,0.8329820746984377,1,1
4530,15,0.9871678396302044,0,1
8920,8,0.3179598316596177,0,1
7786,16,0.5319556987831766,1,1
4332,19,0.5112980243704885,0,1
8107,11,0.954401509831066,1,1
1621,2,0.4785837324327735,0,0
9118,17,0.6991062053996978,0,1
1600,16,0.9217892331085261,0,1
6837,15,0.37337855953684007,1,0
3394,13,0.9021222382453876,0,1
5185,15,0.9174562218910135,0,1
2519,4,0.9306625039671307,0,1
9226,16,0.2704461854714264,1,1
3142,12,0.4003555942699585,1,0
4597,4,0.8703959082257019,1,1
1566,3,0.35916182428041876,1,0
3661,17,0.6002530329335051,1,1
714,18,0.11805450726005196,1,1
5492,18,0.056274988111240765,0,1
7793,17,0.4119939894921726,0,1
9474,12,0.5789165325927175,0,1
3323,4,0.39269911335894137,0,0
7238,12,0.577735770160842,0,1
2767,15,0.515084376171785,1,0
8080,16,0.6857072292860759,1,1
230,5,0.6495324310653898,1,0
3083,15,0.42424570320658006,0,0
4378,17,0.42499524041986325,1,1
7226,18,0.140778340012232,0,1
8330,5,0.5132385720964592,1,1
7794,13,0.5871791281356967,0,1
6740,19,0.4764893973538262,1,1
5568,13,0.325707335086999,0,0
1020,18,0.7216485442517359,1,1
7664,14,0.07466164464522407,0,1
8784,4,0.9144403697540473,1,1
9423,4,0.020643439545793285,0,1
8602,19,0.9623501334382779,0,1
9030,13,0.46235560093466244,0,1
3341,12,0.4126699440035412,0,0
645,7,0.2564440174631881,1,0
4446,12,0.010071134832283168,1,0
3910,4,0.27479026442179977,1,0
7306,2,0.10939992546033395,0,1
9105,2,0.6598208426933947,1,1
2132,5,0.31907497232072624,0,0
8536,10,0.7671793284036615,1,1
371,10,0.20691618734611694,0,0
3611,9,0.9002348574321095,1,1
1871,13,0.5229815151058326,0,0
9554,7,0.11450619646898141,0,1
4461,5,0.40084523565347896,1,0
7169,10,0.20676052406976164,1,1
1020,10,0.1996854261681792,1,0
8290,6,0.5063697376522089,0,1
3530,19,0.6718920156363726,0,1
4535,8,0.9116182055034282,0,1
3860,1,0.5021620107636534,1,0
2150,17,0.9658387750583302,0,1
1265,7,0.9416348520733687,1,1
8667,14,0.8650625299843604,0,1
2133,17,0.49997726496241857,1,1
6567,9,0.14090394368798353,0,0
245,17,0.21790446981538492,0,1
4488,5,0.6476700027119756,1,0
7932,8,0.4217549802841961,0,1
8723,6,0.1468016317539964,0,1
8996,11,0.4789939336393104,1,1
8273,19,0.017430545502045924,0,1
2732,4,0.7338953708995932,1,0
4594,18,0.07358129448969086,1,1
8156,1,0.629113619912119,0,1
7611,13,0.7930103076255994,0,1
9255,14,0.13264387445396553,0,1
1928,1,0.5186386906660125,1,0
9230,11,0.7790675143594696,0,1
4905,17,0.2606334547570014,1,1
906,4,0.1629165930016191,0,0
9755,12,0.33681911096745687,0,1
7586,10,0.5546991765833158,1,1
8302,6,0.57527959485475,0,1
1968,1,0.130876333457687,0,0
7978,7,0.45756884767397166,0,1
5790,16,0.26828219553948784,0,1
7927,14,0.8420242180649508,0,1
5529,6,0.31357513206403076,1,0
9176,5,0.8387045245338596,0,1
3664,18,0.4285646126017921,1,1
1489,15,0.7265857658264533,0,0
7374,6,0.5100602285441437,0,1
924,19,0.6219626241309765,1,1
2365,1,0.3953565108613831,0,0
1036,1,0.7682067678074908,0,0
6502,13,0.4251893835736583,1,0
3945,3,0.4574616465858219,1,0
1896,10,0.5176786682309572,0,0
8345,3,0.8318241183859835,1,1
7314,9,0.6593789286014649,1,1
826,8,0.34916038656574977,1,0
2836,3,0.6703196339815428,1,0
2013,13,0.6424265730085773,0,0
9888,6,0.9310192758797043,0,1
7757,13,0.84141643602535,1,1
2566,12,0.6474469237512481,0,0
9141,13,0.3415071106840436,1,1
7412,2,0.7795764488612695,0,1
8294,16,0.575208293062801,0,1
8006,6,0.9852699881009016,1,1
4976,19,0.24750612856980403,1,1
7387,13,0.07965584093088696,0,1
992,17,0.06989181188794769,0,1
4775,9,0.6400303883516804,0,0
2033,17,0.9392602289115238,1,1
1480,2,0.001931914291505188,0,0
1390,19,0.7257710469577774,1,1
1740,19,0.6570651825329454,1,1
7590,7,0.7323041922194659,1,1
9279,10,0.35540540676233556,0,1
1318,10,0.8204964446578551,1,1
5116,9,0.04470693141886195,0,0
6981,17,0.7554311006220276,1,1
9647,15,0.26707194134908774,0,1
9852,2,0.47683777485807155,0,1
9710,4,0.8226362715572205,1,1
1054,19,0.271359035191137,1,1
9275,17,0.18520751164389349,0,1
7391,5,0.6813131853478842,0,1
1074,7,0.5333948915068045,1,0
4233,18,0.5144038687461845,1,1
5470,7,0.25676951553791316,0,0
4072,17,0.03488030582002766,0,1
5395,7,0.41026913833171685,1,0
9205,4,0.10655948046776798,0,1
8328,8,0.9059891506492022,1,1
3120,13,0.04125032347173052,1,0
9087,4,0.4316508541843814,1,1
4136,6,0.05224558370082788,1,0
5168,5,0.09554387456476632,0,0
5333,12,0.658866666922022,1,0
9616,4,0.6471112609740945,1,1
417,9,0.03305219487943978,0,0
2496,4,0.0011314751208701956,0,0
2262,19,0.078818077242784,1,1
2845,14,0.7629988977119422,1,0
1691,5,0.5845764727515071,1,0
6283,18,0.038118245188491606,1,1
4030,10,0.4880970158728273,1,0
1412,19,0.7120293570544514,1,1
9577,12,0.8689513946008063,0,1
4411,18,0.9340364906590105,0,1
7414,17,0.32744056295406665,1,1
2483,11,0.1358324284132657,0,0
3339,3,0.23692592073144747,0,0
2239,17,0.7761714920402237,1,1
1804,1,0.9714842150423106,0,1
7024,15,0.46639361736038054,0,1
462,9,0.30535321354778977,1,0
2704,15,0.42919058196003446,1,0
4386,3,0.30481314464513243,1,0
3838,19,0.2564875232071543,0,1
2569,13,0.5937507524071796,1,0
4895,12,0.0157359803735444,0,0
6250,1,0.25955224866498816,1,0
656,17,0.661382077844989,1,1
9117,13,0.03206269630680503,1,1
2908,1,0.08320181650893499,1,0
5250,10,0.2933961447857848,0,0
7661,15,0.8778047986089849,0,1
2819,7,0.7648861601652962,1,0
6606,18,0.022156629416243523,0,1
3841,16,0.5017128166884919,1,1
9866,14,0.27468749398741676,1,1
4098,18,0.648645659062063,0,1
2503,7,0.7215538825934612,0,0
8880,17,0.8628625771292825,1,1
9839,18,0.47541623710401426,1,1
394,12,0.9944500885455845,1,1
5443,8,0.9799861072871093,0,1
9982,2,0.8821667244710332,1,1
1236,7,0.5748694951580708,1,0
2164,4,0.39800643750381504,1,0
7109,18,0.36438631013978495,1,1
4643,6,0.012124750087744829,1,0
1107,9,0.2491744972423665,1,0
5545,9,0.7188082349491646,0,0
5452,14,0.6036320998930665,1,0
9539,8,0.9164221891675336,1,1
1535,19,0.05002226691655787,0,1
671,3,0.1552766031773306,0,0
2482,18,0.7892437893521301,1,1
9537,5,0.3585076311953338,0,1
5184,14,0.11834533371787792,1,0
377,4,0.9964505051000891,0,1
7159,7,0.7872503026693629,0,1
1987,12,0.40874103675812257,1,0
1365,2,0.8233474769461403,0,1
7591,11,0.6806038701191534,1,1
1140,14,0.7899747595698333,0,0
9209,16,0.8152063775656498,1,1
8173,6,0.08472868329031791,0,1
9177,4,0.6229728876880957,1,1
2852,15,0.006785552976827591,1,0
8313,1,0.04345624630117062,1,1
4669,7,0.9039800090558409,1,1
6453,12,0.5275637213568055,0,0
2453,10,0.7359019858685248,1,0
7537,5,0.838500990443146,0,1
4899,12,0.949586767564585,0,1
786,18,0.8693528479227959,1,1
8576,10,0.4833114486972939,1,1
4911,6,0.3359703073805115,0,0
9054,12,0.15449323620603816,0,1
5446,7,0.40032148248727994,0,0
5143,18,0.36649357916116343,1,1
2528,2,0.5595748419558734,1,0
5226,10,0.6655094087572134,0,0
8320,15,0.9783254764450474,0,1
9198,12,0.7283861861007325,0,1
7913,17,0.6437485324429233,1,1
9745,4,0.33509243426834256,0,1
3456,7,0.03450387649832598,0,0
8807,9,0.28812512885469177,0,1
7366,19,0.7684479004596177,0,1
6640,7,0.20527194080380173,1,0
138,2,0.7121881936741145,0,0
3442,6,0.5797798425694158,1,0
9178,18,0.17185686975046488,1,1
2944,6,0.26162480629182994,0,0
1198,13,0.4963036034864765,1,0
7127,19,0.41837470510784747,0,1
1923,2,0.7785638475467596,0,0
3255,12,0.734404642543247,0,0
3193,15,0.5745745034730171,0,0
5758,14,0.8222747114729252,0,1
3878,6,0.5626695406843086,1,0
2996,18,0.9643892566572602,1,1
1088,5,0.21722409915108143,0,0
4216,18,0.7141319936021527,1,1
6546,3,0.36994413205446797,0,0
4279,3,0.2789661944201939,1,0
1782,10,0.18038747596771287,1,0
5726,19,0.5525034762615438,0,1
7524,3,0.21546943274921126,1,1
1033,12,0.20035085144840592,1,0
3698,16,0.9905319050838179,1,1
2080,17,0.8017474168457608,0,1
3156,7,0.7482768202543754,1,0
9084,13,0.794060625882755,1,1
891,2,0.9689228737187425,1,1
5490,4,0.5732766887532035,1,0
6735,10,0.22024387740286056,1,0
2355,7,0.862209640753239,1,1
3710,17,0.7427307294540901,1,1
1707,6,0.4143083123341731,1,0
5279,19,0.47356949857464636,1,1
6673,5,0.4112523984788691,0,0
1084,10,0.9299421602290041,1,1
5876,9,0.34353161149829414,1,0
3776,13,0.9634842786561725,1,1
3480,19,0.9102717712539499,1,1
8811,6,0.6305211422481733,1,1
8882,4,0.5798217731000747,0,1
1150,3,0.3700892800699709,0,0
3733,3,0.01833838901064988,0,0
6442,4,0.12762318623775326,0,0
1059,5,0.7542313233495487,1,0
6159,8,0.47154012658816524,1,0
8984,16,0.1498381341879681,1,1
5755,3,0.263960854131871,0,0
4573,12,0.9478368998469997,0,1
3046,8,0.3671328353102651,0,0
7825,13,0.9076819452191535,0,1
626,4,0.3046358322935767,1,0
3324,14,0.5432200943671609,1,0
1975,14,0.02047708336219789,0,0
1863,13,0.5218751103735769,1,0
8812,6,0.6369420106106303,0,1
5897,17,0.2343050993371779,0,1
9308,4,0.578937176205357,0,1
7199,8,0.6471677720509855,0,1
5209,17,0.6868860783817565,1,1
6744,3,0.7764033220221032,1,0
216,17,0.3113392429294165,0,1
2533,9,0.5677769564318782,0,0
5563,2,0.9815790297645944,1,1
683,13,0.8981441706651572,1,1
8686,2,0.9526654280983665,0,1
3888,11,0.3861363985285714,0,0
4267,15,0.7869281058966617,0,0
8565,11,0.6198979517603478,0,1
1489,3,0.08273508306224109,0,0
8457,3,0.8239803891570654,1,1
